,url,domain_appearances,title_contains_domain,link_ratio,has_forms,form_landing,num_images,num_links,num_iframes,num_subdomain_level,has_sensitive_word,num_terms_in_title,max_dom_depth,dom_node_count,status
26,https://metasupport1000759136.firebaseapp.com/,0,0,0,0,0,0,0,1,1,0,9,4,9,phishing
27,https://cloudflare-ipfs.com/ipfs/bafybeiaar5k62zbkidveiu5kg6uj2plj2eci3dzzk2o3emg2xjyxydyp6u,0,0,0,1,0,1,1,0,0,0,2,10,42,phishing
28,http://mail.fakeserhelpsreivew-facesonseriengoies-16836.io.vn/,0,0,0,1,0,1,39,0,2,0,1,11,288,phishing
29,https://www.sarojhospital.com/css/ii/Post/post/Swiss_Post.Home-page/Seleccione_medio_de_pago.php,2,0,0.742574257,0,0,19,102,1,3,0,2,14,459,phishing
30,https://htjy2001.com/,2,0,0.014285714,1,0,21,140,0,0,0,3,16,383,benign
31,https://federalfinancialrelations.gov.au/,0,0,0,1,0,3,18,0,1,0,5,16,206,benign
32,https://espanso.org/,25,1,0,0,0,1,17,0,0,0,7,12,244,benign
33,https://www.rt201.de/,0,0,0.551724138,0,0,2,29,0,1,0,10,14,276,benign
34,https://sz-mj168.com/,2,0,0.011173184,0,0,21,179,0,0,0,4,13,362,benign
35,https://iamnotthebabysitter.com/,2,1,0.928571429,0,0,10,28,0,0,0,14,16,231,benign
36,https://pub-9536cb32fa0a4eaa996b3cf4e2817c25.r2.dev/blv.html,0,0,0,1,0,2,0,1,2,0,1,15,83,phishing
37,https://xinxiangames.com/,2,0,0.012345679,1,0,21,162,0,0,0,3,15,446,benign
38,https://bafybeihfb2o7uzfsls6db6bozoledykna6qymyag36d6ztxxvy3mj5g3km.ipfs.cf-ipfs.com/,0,0,0,1,0,2,52,0,2,0,2,14,207,phishing
39,https://hcamur.ru/,0,0,0.037037037,1,0,34,108,1,0,0,3,15,528,benign
40,https://eztalks.com/,12,1,0.452054795,0,0,52,75,0,0,0,9,16,520,benign
41,https://bafybeibdmimzwjbtoe4ks377uo7rudyeq3g3jgqo4yxlhcvgttcm5figdu.ipfs.cf-ipfs.com/,0,0,0,0,0,3,0,1,2,0,1,9,52,phishing
42,https://docs.google.com/presentation/d/e/2PACX-1vRvMFhl-w-MXSNqGx6WUc2HsnnJVmpjrv9NLydFmm3s8rdhsOfEVY-Pdy5Nd9Z46lDCRJqy1ZyrMVv_/pub?start=1&amp;loop=0&amp;delayms=1000,1,1,0,0,0,0,0,0,1,0,4,7,47,phishing
43,https://ipfs.eth.aragon.network/ipfs/bafybeigsdpinf5msqrbfmxicfeeernufezp6nk3ake4yesng7pm2z3ivuy/,0,0,0,0,0,1,0,1,2,0,3,6,23,phishing
44,https://pub-f3922f20d4c74ba1869fd3db906e3295.r2.dev/glogin.html,0,0,0,1,0,2,0,0,2,1,5,10,38,phishing
45,https://paydayloanskentucky.net/,0,0,0.866666667,0,0,11,75,0,0,0,5,22,407,benign
46,https://ichi-oshi-store.com/,0,0,0.370967742,1,0,47,64,1,0,0,2,16,499,benign
47,https://asf.be/,23,0,0.85,1,1,20,63,0,0,0,5,15,430,benign
48,https://reformjudaism.org/,3,0,0.305555556,1,0,15,109,1,0,0,5,33,659,benign
49,https://bredagroup-amsterdam.com/,4,0,0.557377049,1,0,26,61,1,0,0,7,21,415,benign
50,https://pirvnota.com/,1,0,0.6875,1,1,3,21,0,0,0,11,12,192,benign
51,https://setjkfgspgw18.weebly.com/,0,0,0,1,0,2,5,0,1,0,1,33,157,phishing
52,https://www.solarisgroup.com/en/,0,0,0,1,0,52,120,0,1,0,8,24,1286,benign
53,https://beachcheck.com/,4,1,0.010416667,0,0,34,98,1,0,0,4,20,679,benign
54,https://sidneyrezende.com/,0,0,0,0,0,30,157,0,0,0,11,15,569,benign
55,https://www.belleville.ca/en/index.aspx,21,1,0,0,0,26,136,0,2,0,3,18,623,benign
56,https://fireworks.us/,40,1,0,1,0,66,183,0,0,0,10,31,844,benign
57,https://aol-mail-101873.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
58,https://www.chocolatygirls.com/,0,0,0.93902439,0,0,58,82,0,1,0,9,13,609,benign
59,https://pub-1a3a14c1e48e4021816d1d96578a9031.r2.dev/login.htm,0,0,0,1,0,5,7,0,2,1,1,14,343,phishing
60,https://att-login560.weeblysite.com/,0,0,0,0,0,0,0,0,1,1,3,8,59,phishing
61,https://customer-notice-f8362.web.app/,0,0,0,0,0,0,0,0,1,0,2,4,15,phishing
62,https://dreipage.de/,1,0,0,0,0,0,5,0,0,0,2,7,33,benign
63,https://www.mederma.com/,24,1,0.914893617,0,0,44,95,0,1,0,10,21,831,benign
64,https://www.publicissapient.fr/,0,0,0.092307692,0,0,46,130,0,1,0,13,17,827,benign
65,https://supremebikes.ph/,0,0,0,1,0,17,347,0,0,0,3,25,1665,benign
66,https://uspo.usspwo.top/pg?do=index,0,0,0,0,0,10,0,0,1,0,6,10,42,phishing
67,https://hty1iiu.firebaseapp.com/,0,0,0,1,0,297,60,5,1,0,0,17,2325,phishing
68,https://lucky-skull.com/,0,0,0.907990315,1,0,86,413,1,0,0,3,18,1891,benign
69,https://jianyue2018.com/,2,0,0.010989011,0,0,21,182,0,0,0,3,15,404,benign
70,https://checkra.in/,20,1,0,0,0,29,44,0,0,0,1,12,246,benign
71,https://d837589c.poczta.pages.dev,0,0,0,1,0,1,0,1,2,0,1,14,62,phishing
72,https://docs.google.com/presentation/d/e/2PACX-1vQejJP-Hxl-5eTZgavbC74KQkMEIH0BLoqIDjHXmEZEUgdVJQQOfqI9usdMQStxtTDOGjcAfv9TgjU5/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,4,7,47,phishing
73,https://www.lloydsbank.com/,0,0,0,0,0,31,343,0,1,0,10,32,2407,benign
74,https://www.ajuntament.gi/,3,1,0.983333333,1,1,10,60,0,1,0,2,17,314,benign
75,https://jeanstore.co.uk/,10,1,0.030567686,1,0,44,687,1,1,0,14,23,2985,benign
76,https://chapinmfg.com/,0,0,0.011764706,1,0,49,171,2,0,0,6,14,817,benign
77,https://docs.google.com/presentation/d/e/2PACX-1vRNS86hNc53Pv1vnFrpPYUzxGQW4-g9J6e9n6OwfBLbwMThVIM4k48ofFTRhQ_5P554M9eIuMFn41Ry/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,4,7,47,phishing
78,https://familiar.co.jp/,7,1,0.023622047,1,0,22,127,1,1,0,5,15,1061,benign
79,https://attmailaccount22.weebly.com/,0,0,0,1,0,3,5,0,1,1,2,33,157,phishing
80,https://case-6125041.firebaseapp.com/,0,0,0,0,0,0,0,0,1,0,4,4,13,phishing
81,https://telstra-102497.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
82,https://borderlessmag.org/,0,0,0.861111111,1,1,37,254,1,0,0,7,31,1586,benign
83,https://redkrt-701e9.firebaseapp.com/,0,0,0,0,0,0,1,0,1,0,4,5,25,phishing
84,https://lesdiplomates-53800.web.app/,0,0,0,0,0,0,0,0,1,0,3,4,12,phishing
85,https://www.beachesjazz.com/,1,0,0.771428571,1,0,25,70,0,1,0,3,33,1376,benign
86,https://diflucano.com/,0,0,0,1,0,4,16,0,0,0,11,22,366,benign
87,https://www.lawinsider.in/,0,0,0.926229508,1,1,782,244,0,1,0,14,54,2412,benign
88,https://appurl.io/wspBgVt52Q,0,0,0.5,0,0,2,2,0,0,0,1,10,50,phishing
89,https://juno-webmail-105302.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
90,https://lovelifeyarn.com/,0,0,0.762711864,1,1,19,59,0,0,0,5,19,561,benign
91,https://qrco.de/beC2UR,0,0,0,0,0,0,0,0,0,0,0,7,16,phishing
92,https://pub-5ecf8dfe386f493dae34d40b38324b16.r2.dev/index.html,0,0,0,1,0,13,4,0,2,0,6,10,279,phishing
93,https://docs.google.com/presentation/d/e/2PACX-1vR4_Axef_dFRJPO86I3bv5muEJRfcjjWDMnfHPSosaS16B5-z9XCYrZiEV8fsA5_rpNqXUOX3XzetC5/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,5,7,47,phishing
94,https://www.controlbooth.com/,4,1,0.029126214,1,0,58,223,0,1,0,1,24,1433,benign
95,https://drive.google.com/file/d/1gvLPlCANoY3JfUUOtdzUONeWMZPKeNVW/preview,1,1,0,0,0,1,1,0,1,0,10,12,87,phishing
96,https://new.express.adobe.com/webpage/7wUOjs0CHgQPl,1,1,0,0,0,0,0,0,2,0,2,5,41,phishing
97,https://authentification--2154.hubside.fr/,1,0,0,0,0,1,9,1,1,0,1,18,138,phishing
98,https://vbnxz.pages.dev/,0,0,0,0,0,1,2,0,1,0,3,6,22,phishing
99,https://ckbrace.co.kr/,2,0,0.754385965,1,0,8,63,0,1,0,1,19,424,benign
100,https://pub-67e63bf77346460f9e37174e31cc854b.r2.dev/gdgdtjsu6353gs.html,0,0,0,0,0,0,0,0,2,0,0,5,10,phishing
101,https://www.profi-lingua.pl/,0,0,0.93494705,1,1,44,661,1,1,0,1,25,2115,benign
102,https://www.mandarinoriental.com/en/,0,0,0,0,0,89,238,0,1,0,12,20,1633,benign
103,https://139.162.49.128/,0,0,0,1,0,109,292,0,2,0,11,17,1460,benign
104,https://dappwalletnode.firebaseapp.com/,0,0,0,0,0,0,0,0,1,0,1,4,19,phishing
105,https://www.srilankabusiness.com/,0,0,0.457627119,1,0,287,363,1,1,0,10,21,2072,benign
106,https://bafybeidkgvxcgb4w6ntqytfk7wn72kvux64fpfu5pol2opdeub7zgawe5m.ipfs.cf-ipfs.com/fld1.html,0,0,0,1,0,1,1,0,3,0,2,10,42,phishing
107,https://wiuwi.com/,3,1,0.944444444,1,0,4,18,0,0,0,3,16,206,benign
108,https://www.alexandergroup.com/,0,0,0.050793651,1,1,113,315,3,1,0,8,22,1684,benign
109,https://metafb-wpyy1ic.web.app/,0,0,0,0,0,0,0,0,1,0,1,4,10,phishing
110,https://t.ly/DonsO,262,1,0.267857143,0,0,23,56,0,0,0,3,13,302,phishing
111,https://nameserveroutomatecoservationdamainservice4.pages.dev/,0,0,0,1,0,1,0,1,1,0,2,9,35,phishing
112,https://nsd.co.id/,3,1,0.763888889,0,0,38,77,0,1,0,8,17,712,benign
113,https://inov-service.ru/,2,0,0.159663866,1,0,24,119,0,0,0,8,28,1261,benign
114,https://wlxxzsc.com/,1,0,0.010989011,0,0,21,182,0,0,0,4,13,400,benign
115,https://btinternetservice6.wixsite.com/my-site,0,0,0.333333333,1,0,3,3,0,1,0,4,29,219,phishing
116,https://www.yatsugatake.co.jp/sp/index.html,0,0,0.591836735,1,0,11,49,0,3,0,2,10,238,benign
117,https://funabashiya.co.jp/,1,0,0,0,0,61,111,2,1,0,4,16,524,benign
118,https://s.id/oD3cx?a=confirm,14,0,0.5,0,0,0,2,0,0,1,3,8,43,phishing
119,https://ipfs.eth.aragon.network/ipfs/bafkreifb6abetfv7yjx53kcudhlgllh4ezd4p7vk6lwamz2nwvcuk3sbjm,0,0,0,1,0,1,9,0,2,0,2,14,63,phishing
120,https://jialirazor.com/,0,0,0,1,0,31,201,1,0,0,10,15,918,benign
121,https://python-graph-gallery.com/,0,0,0.019607843,0,0,151,102,1,0,0,3,16,1171,benign
122,https://tonybai.com/,7,0,0.8175,1,1,28,401,0,0,0,2,13,1010,benign
123,https://bafybeie3c5fmnf3xkm65adghkvyxjb634xam5j4r7r3mymzzt7lsokobba.ipfs.cf-ipfs.com/,0,0,0,0,0,3,0,1,2,0,1,9,52,phishing
124,https://viamarket.top/,1,0,0.467741935,0,0,2,62,0,0,0,1,19,298,benign
125,https://pub-191bddb2cc0f4bd7af6a1f33863748a1.r2.dev/fb-tb168.html,0,0,0,0,0,2,3,0,2,0,6,10,50,phishing
126,https://www.checkcity.com/,4,0,0.205714286,1,0,12,175,1,1,0,9,15,587,benign
127,https://atlasarchsupport.com/pages/buy-from-amazon,1,0,0,1,0,14,36,0,0,0,3,14,483,benign
128,https://faster-od.lightyun233.workers.dev/?sso_reload=1,0,0,0,0,0,0,0,0,2,0,5,12,32,phishing
129,https://www.hibbett.com/,31,1,0.746666667,1,0,250,1040,1,1,0,11,22,4860,benign
130,https://home-107299.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
131,https://www.shv-fsvl.ch/,1,0,0,1,0,25,162,1,1,0,7,17,645,benign
132,https://telstra-107250.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
133,https://www.romanticasheville.com/,2,0,0.048076923,1,0,17,210,0,1,0,5,29,771,benign
134,https://bafybeibwqwf3bjcjqw2bbyu6bfrt6xrd4k3jklmrsdji5lnocygybk2csq.ipfs.cf-ipfs.com/,0,0,0,0,0,3,0,1,2,0,1,9,52,phishing
135,https://ebuystore.buzz/?cid=79,0,0,0,1,0,14,132,0,0,0,1,16,637,phishing
136,https://uuser90accept.start.page/,4,0,0,0,0,1,9,0,1,0,3,10,100,phishing
137,https://attconnectiones.weebly.com/,0,0,0,1,0,2,4,0,1,0,2,32,161,phishing
138,https://docs.google.com/presentation/d/e/2PACX-1vTbcZGnAt7hlOMV4JLfWjGYEy2MpTHdMVhcXVHw4lseQvWOpfRZl7ncKTZlijqVFFTSN6YsVyRnjMIH/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,5,7,49,phishing
139,https://www.mit-sicherheit-am-wasser.de/,0,0,0.017857143,1,0,26,56,0,1,0,6,19,487,benign
140,https://nhh-97z.pages.dev/,0,0,0,1,0,5,2,1,1,0,1,12,96,phishing
141,https://www.traveltacoma.com/,1,0,0.324590164,1,0,40,305,3,1,0,10,22,2133,benign
142,https://tobibas.com/,0,0,0,0,0,0,26,0,0,0,1,7,543,benign
143,https://wells-8407f.firebaseapp.com/,0,0,0,0,0,0,0,0,1,0,0,3,5,phishing
144,https://www.fragrancenet.com/,9,0,0.364285714,1,0,58,284,0,1,0,5,19,1139,benign
145,https://www.maerklin.de/de,0,0,0.077464789,1,0,124,286,1,1,0,8,20,2103,benign
146,https://americanprinter.com/,0,0,0.419354839,1,1,14,93,0,0,0,4,17,340,benign
147,https://perma.cc/,52,1,0.328125,0,0,26,64,0,0,0,1,15,359,benign
148,https://ipsnepal.com/,2,1,0,0,0,0,2,0,0,0,1,6,32,benign
149,https://www.terranuova.it/,3,0,0,1,0,36,141,0,1,0,10,17,596,benign
150,http://targo-kundenservice.com/findomestic.lt-ver.com,0,0,0,1,0,0,0,0,2,0,2,5,13,phishing
151,https://confirmation-appeal.start.page/,4,0,0,0,0,1,9,0,1,1,3,10,100,phishing
152,https://ecachockey.com/sports/mhockey,0,0,0,1,0,4,10,2,0,0,3,12,163,benign
153,https://omniglot.com/,3,1,0,0,0,17,140,0,0,0,9,9,265,benign
154,https://www.exp1.com/,0,0,0.285714286,1,0,303,364,1,1,0,8,19,2747,benign
155,https://www.ques10.com/,2,1,0,0,0,5,22,0,1,0,6,14,166,benign
156,https://finalcurtain1.wixsite.com/my-site,0,0,0.25,1,0,1,5,0,1,0,4,26,224,phishing
157,https://bafybeigpe32qbny7feq5hn6ieigbcaisuzz2vn7fev7ttkpokxrjrmktc4.ipfs.cf-ipfs.com/,0,0,0,0,0,0,5,0,2,0,1,8,33,phishing
158,https://elhrqli.cn/,1,0,0.010752688,0,0,21,186,0,0,0,4,13,416,benign
159,https://www.espatial.com/,76,0,0.666666667,1,0,63,135,0,1,0,10,23,1285,benign
160,https://erlich-textil.com/,0,0,0.799373041,1,0,49,319,1,0,0,7,23,2369,benign
161,https://new.express.adobe.com/webpage/eh6kSJlyUz5CF,1,1,0,0,0,0,0,0,2,0,2,5,41,phishing
162,https://juno-100505.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
163,https://yescaishui.com/,2,0,0.010928962,0,0,21,183,0,0,0,2,15,439,benign
164,https://shop-therm.ru/,8,1,0.011494253,1,0,49,442,0,0,0,9,15,1557,benign
165,https://nologostudio.ru/,1,0,0,0,0,87,40,0,0,0,7,11,631,benign
166,https://jery.formstack.com/forms/step_forms,1,1,0,0,0,0,0,0,1,0,3,5,13,phishing
167,https://brh-5af.pages.dev/,0,0,0,1,0,5,2,1,1,0,1,12,96,phishing
168,https://realengineeringlaw.com/,2,0,0.010416667,0,0,21,192,0,0,0,4,13,430,benign
169,https://www-web-s-mail.hubside.fr/,1,0,0,0,0,1,0,1,1,0,1,18,114,phishing
170,https://www.midfloridanewspapers.com/,2,1,0.090909091,1,1,14,119,1,1,0,1,23,1002,benign
171,https://immigration.gov.ng/,15,1,0.666666667,0,0,17,56,0,1,0,3,16,465,benign
172,https://aomori-tourism.com/,1,0,0.295918367,0,0,47,103,0,0,0,3,12,567,benign
173,https://wwkr5i.com/,2,0,0.013605442,0,0,21,147,0,0,0,5,15,370,benign
174,https://suprasync.pages.dev/payment,0,0,0,1,0,0,2,0,1,0,5,11,43,phishing
175,https://new.express.adobe.com/webpage/ASTth3RIEO5BP,1,1,0,0,0,0,0,0,2,0,2,5,41,phishing
176,https://pub-4e9d559e11c54314b7639d20c3d13682.r2.dev/doc15.html,0,0,0,0,0,8,7,0,2,0,9,18,128,phishing
177,https://wartamerdekanews.com/,0,0,0.970873786,0,0,36,103,0,0,0,10,21,497,benign
178,https://josephsoninstitute.org/,0,0,0.625,0,0,13,72,0,0,0,19,20,485,benign
179,https://mail-101541.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
180,https://blacklabelsociety.net/,1,1,0.620689655,0,0,58,116,9,0,0,11,22,717,benign
181,https://att-service-104200.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,3,8,59,phishing
182,https://canongate.co.uk/,10,1,0.139344262,1,0,18,123,0,1,0,6,15,548,benign
183,https://docs.google.com/presentation/d/e/2PACX-1vSmjVD-XVBn1iq2LncXNudUh8FMILE8ZSaZj41mfwiPLrhguFfqMJznKllAIsSzkvoU4TO_V-JcNyu_/pub?start=0&loop=0&delayms=3000,1,1,0,0,0,0,0,0,1,0,6,7,47,phishing
184,http://www.hullfc.com/,0,0,0.041791045,1,0,127,361,1,1,0,8,16,1572,benign
185,https://olivine-kookaburra-803.notion.site/View-Your-Latest-Bill-db9ace0daf7b4affb340e5d9b0cdfcb9?pvs=4,1,1,0,0,0,0,0,0,1,0,12,8,175,phishing
186,https://companygloogdrivefile.webflow.io/,0,0,0,1,0,9,1,0,1,0,1,8,55,phishing
187,https://kskyzvrcwbfx.web.app/,0,0,0,0,0,0,0,0,1,0,3,4,12,phishing
188,https://fieshugehjsuiotacescgyu.pages.dev/,0,0,0,1,0,1,0,1,1,0,2,9,35,phishing
189,https://larazon.co/,3,0,0.905,1,1,132,402,0,0,0,10,29,4155,benign
190,https://www.substation.org/,5,1,0.052631579,1,0,6,38,0,1,0,8,16,331,benign
191,https://coloradosupremecourt.com/,0,0,0,0,0,4,128,0,0,0,3,14,565,benign
192,https://bafybeifjtcpttiviec2ddwksm45hfvy6wrma5mihbiodlkabbplykajz7i.ipfs.cf-ipfs.com/,0,0,0,1,0,1,0,0,2,0,2,9,62,phishing
193,https://hmmtils.web.app/,0,0,0,1,0,0,0,0,1,0,0,10,35,phishing
194,https://centrum-105621.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
195,https://bafkreieabb2hyomsxlnpbahzzwwlst2d6z7ybdl6pegpd656tybf6jwz5y.ipfs.cf-ipfs.com/,0,0,0,1,0,1,5,0,2,0,4,12,61,phishing
196,https://huimeiqiutian.com/,0,0,0,1,0,72,118,0,0,0,1,12,518,benign
197,https://weddinglovely.com/,7,0,0.936842105,1,1,18,96,0,0,0,12,19,511,benign
198,https://cloudflare-ipfs.com/ipfs/bafybeihz6niqvsohtynzwf2i45fg7zkex25jrrc4r5ph7y7fdfrrilqqtq/Mine.html,0,0,0,1,0,1,2,0,1,0,1,8,57,phishing
199,https://portfolio.adobe.com/missing,1,1,0,0,0,0,0,0,1,0,8,4,23,phishing
200,https://creativityworkshop.com/,0,0,0.808510638,0,0,22,194,1,0,0,27,29,916,benign
201,https://earjena.cn/,2,0,0.011173184,0,0,21,179,0,0,0,2,13,421,benign
202,https://akanksha3012.github.io/Netflix/,0,0,0,0,0,8,0,0,1,0,1,10,156,phishing
203,http://enlaceruralseguridad.hstn.me/?i=1,0,0,0,0,0,0,0,0,1,0,0,4,10,phishing
204,https://uncjordan1.us/,0,0,0,0,0,0,0,0,0,0,0,4,8,benign
205,https://www.asahi-netshop.com/smartphone/,0,0,0.08988764,1,0,45,91,2,1,0,1,14,1075,benign
206,https://c45678ce34567.pages.dev/,0,0,0,1,0,10,55,4,1,0,5,20,356,phishing
207,https://ipfs.eth.aragon.network/ipfs/bafybeifmwvcoac7o7sjyfwtjjac32idja2xbuolf5oxlpiumwttyh3d3g4/doc/,0,0,0,0,0,0,10,0,2,0,1,9,71,phishing
208,https://www.healthfoam.com/,0,0,0.819526627,1,1,133,338,2,1,0,9,20,1568,benign
209,https://dashengpaper.com/,2,0,0.01010101,0,0,24,198,0,0,0,2,13,389,benign
210,https://accountsgoogle.chipsnomail.workers.dev/,0,0,0,1,0,1,4,0,2,1,5,25,511,phishing
211,https://www.lecanardenchaine.fr/,0,0,0.02,1,0,21,50,0,1,0,9,11,432,benign
212,https://revolights.com/,5,1,0.978723404,1,1,26,94,0,0,0,5,19,701,benign
213,https://telstra-104526.weeblysite.com/,0,0,0,0,0,0,0,0,1,0,0,5,56,phishing
214,https://shanxiqixing.com/,2,0,0.010752688,0,0,21,186,0,0,0,3,15,443,benign
215,https://cenfotecmemorygame.firebaseapp.com/,0,0,0,0,0,0,0,0,1,0,1,6,30,phishing
216,https://mapmyindia.com/,29,1,0.005347594,1,0,167,374,3,0,0,15,31,2266,benign
217,https://docs.google.com/presentation/d/e/2PACX-1vSsFK282E_glYazt6dSK3xrSqLx3g3Vbyt2OXf43Gel2tFJMERg-fyX0RLtKvXcA2orz1flBllVHPfV/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,6,7,47,phishing
218,https://bafybeih3h5ao5ps37y6mujqmk4hss3v4cxbb2j56tpgbegn5qvn2phqx4y.ipfs.cf-ipfs.com/,0,0,0,1,0,1,0,2,2,0,2,6,29,phishing
219,https://ipfs.io/ipfs/QmbuYxMQAGhYVPzEyQ9ifAt7jGib8ttHN6ddmABgbKRjob,0,0,0,0,0,3,0,1,0,0,1,9,52,phishing
220,https://shxunshi.com/,2,0,0.014388489,1,0,21,139,0,0,0,3,15,381,benign
221,https://xbeta.info/,2,1,0.96969697,0,0,1,33,0,0,0,7,18,381,benign
222,https://wxpku.cn/,2,0,0.010989011,1,0,22,182,0,0,0,4,15,405,benign
223,https://cloudflare-ipfs.com/ipfs/bafybeibijvn47l2lumilnfnlcrhtw6x26hzoabsrutqwxehzkv46h4o5cm/INBOX-Login.html#applicationdoccs@tutanota.com,0,0,0,1,0,2,5,1,2,0,5,8,68,phishing
224,https://docs.google.com/presentation/d/e/2PACX-1vT6RXC_FPD93AFw-O6wGpkc3sAjCG-rWTNjbYAw-VibQjppFqXFayF3bENt41gHzKR8idkDHEkBNs3m/pub?start=0&amp;loop=0&amp;delayms=3000,1,1,0,0,0,0,0,0,1,0,4,7,47,phishing
225,https://servidordecorreo.weebly.com/,0,0,0,1,0,1,3,0,1,0,6,21,130,phishing
226,https://www.kfki.hu/,16,0,0.075757576,0,0,16,66,0,1,0,4,18,312,benign
227,https://re-metaverify.start.page/,4,0,0,0,0,1,9,0,1,0,3,10,100,phishing
228,http://minihistorie.pl/cgi-sys/suspendedpage.cgi,0,0,0,0,0,1,7,0,1,0,2,8,43,phishing
229,https://taplink.cc/attuser,1,1,0,0,0,0,0,0,0,0,3,9,27,phishing
230,https://susiecakes.com/,14,1,0.235955056,1,0,44,89,0,0,0,1,19,760,benign
