,Unnamed: 0,url,domain_appearances,title_contains_domain,link_ratio,has_forms,form_landing,num_images,num_links,num_iframes,num_subdomain_level,has_sensitive_word,num_terms_in_title,max_dom_depth,dom_node_count,status
31,-1,https://pggood.pages.dev/,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,benign
32,-1,https://hzczrhs.com/,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,benign
33,-1,https://hyundaikudus.com/,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,benign
34,-1,https://www.saltiegirl.com/,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,benign
35,-1,https://www.paperrater.com/,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,benign
36,-1,https://botsfor.no/,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,benign
37,-1,https://realengineeringlaw.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
38,-1,https://bafybeibdmimzwjbtoe4ks377uo7rudyeq3g3jgqo4yxlhcvgttcm5figdu.ipfs.cf-ipfs.com/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,phishing
39,-1,https://www.romanticasheville.com/,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
40,-1,https://pub-1a3a14c1e48e4021816d1d96578a9031.r2.dev/login.htm,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,phishing
41,-1,https://sevcableport.ru/ru,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,benign
42,-1,https://www.cnic.es/,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,benign
43,-1,https://wenzhuang120.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
44,-1,https://zoalons.cn/,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,benign
45,-1,https://cancer.org.il/,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,benign
46,-1,https://ccs.ca/,1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,benign
47,-1,https://www.dakwatuna.com/amp/,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,benign
48,-1,https://www.ilmateenistus.ee/,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,benign
49,-1,https://civilprotection.gov.gr/,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
50,-1,https://www.guttmann.com/ca,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,benign
51,-1,https://www.redbull.com/br-pt/,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,benign
52,-1,https://philindex.org/,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,benign
53,-1,https://mantisbt.org/,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,benign
54,-1,https://www.marlinwire.com/,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,benign
55,-1,https://dowlatow.pro/,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,benign
56,-1,https://shxunshi.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
57,-1,https://setjkfgspgw18.weebly.com/,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,phishing
58,-1,https://bigcatrescue.org/,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,benign
59,-1,https://customer-notice-f8362.web.app/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
60,-1,https://att-login560.weeblysite.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,phishing
61,-1,https://www.aguttes.com/,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
62,-1,https://expats-paris.com/,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,benign
63,-1,https://osqwsf33.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
64,-1,https://www.everynookandcranny.net/,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,benign
65,-1,https://www.inaap.org/,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,benign
66,-1,https://geosf.ru/,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,benign
67,-1,https://www.ecfs.org/,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,benign
68,-1,https://listenup.com/,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,benign
69,-1,https://www.picodi.com/,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,benign
70,-1,https://cgxuk.co.uk/,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,benign
71,-1,https://nmt.edu/,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,benign
72,-1,https://www.malverngazette.co.uk/,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,benign
73,-1,https://attmailaccount22.weebly.com/,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,phishing
74,-1,https://d837589c.poczta.pages.dev,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,phishing
75,-1,https://www.cocoandeve.com/,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,benign
76,-1,https://www.nobroker.in/,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,benign
77,-1,https://www.nkt.com/,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
78,-1,https://docs.google.com/presentation/d/e/2PACX-1vRNS86hNc53Pv1vnFrpPYUzxGQW4-g9J6e9n6OwfBLbwMThVIM4k48ofFTRhQ_5P554M9eIuMFn41Ry/pub?start=0&amp;loop=0&amp;delayms=3000,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
79,-1,https://backlightblog.com/,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
80,-1,https://mycustomneckties.com/,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,benign
81,-1,https://djdataroom.com/,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,benign
82,-1,https://congrebas.com/,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,benign
83,-1,https://drainguysusa.com/,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,benign
84,-1,https://www.hushykke.com/,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,benign
85,-1,https://nextsugardaddy.com/,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,benign
86,-1,https://www.bonuscasinossites.net/,1,1,1,1,1,1,1,-1,1,-1,1,1,1,benign
87,-1,https://www.solarisgroup.com/en/,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,benign
88,-1,https://www.austin360photography.com/,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,benign
89,-1,https://laxwe.com/,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,benign
90,-1,https://lesdiplomates-53800.web.app/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
91,-1,https://www.rentescortdolls.com/,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,benign
92,-1,https://cards.barclaycardus.com/,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,benign
93,-1,https://www.theleys.net/,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,benign
94,-1,https://51qiantech.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
95,-1,https://rosedalekb.com/,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,benign
96,-1,https://authentification--2154.hubside.fr/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,phishing
97,-1,https://new.express.adobe.com/webpage/7wUOjs0CHgQPl,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
98,-1,https://scaramangashop.co.uk/,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,benign
99,-1,https://fnotfeu.cn/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,benign
100,-1,https://vbnxz.pages.dev/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
101,-1,https://www.espatial.com/,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
102,-1,https://liliangshan.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
103,-1,https://hr-home.co.uk/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,benign
104,-1,https://mztzs.com/,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,benign
105,-1,https://gobiztech.com/,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,benign
106,-1,https://www.srilankabusiness.com/,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,benign
107,-1,https://bafybeidkgvxcgb4w6ntqytfk7wn72kvux64fpfu5pol2opdeub7zgawe5m.ipfs.cf-ipfs.com/fld1.html,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
108,-1,https://nameserveroutomatecoservationdamainservice4.pages.dev/,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,phishing
109,-1,https://www.zayedinternationalairport.ae/en/,-1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,benign
110,-1,https://gssrr.org/,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,benign
111,-1,https://feike888.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
112,-1,https://www.meranerland.org/,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
113,-1,https://www.vrs.org.uk/,1,-1,1,1,1,1,1,1,1,-1,1,1,1,benign
114,-1,https://fengshanzhaopin.com/,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,benign
115,-1,https://www.airindiaexpress.com/home,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,benign
116,-1,https://jpshealthnet.org/,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,benign
117,-1,https://zodiac.nl/,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,benign
118,-1,https://townline.org/,1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,benign
119,-1,https://pub-191bddb2cc0f4bd7af6a1f33863748a1.r2.dev/fb-tb168.html,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,phishing
120,-1,https://pttiming.com/,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,benign
121,-1,https://zarctvo.ru/,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
122,-1,https://pro-pochi.com/smartphone/,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,benign
123,-1,https://www.hedgehogdigital.co.uk/,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,benign
124,-1,https://danhbaidoithuong.app/,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
125,-1,https://www.culturainglesa.com.br//,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,benign
126,-1,https://faster-od.lightyun233.workers.dev/?sso_reload=1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,phishing
127,-1,https://ytluoshen.com/,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
128,-1,https://www.ezpacking.com/,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
129,-1,https://home-107299.weeblysite.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
130,-1,https://attconnectiones.weebly.com/,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,phishing
131,-1,https://www.babychan.jp/,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,benign
132,-1,https://cuveecoffee.com/,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,benign
133,-1,https://bafybeibwqwf3bjcjqw2bbyu6bfrt6xrd4k3jklmrsdji5lnocygybk2csq.ipfs.cf-ipfs.com/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,phishing
134,-1,https://www.daiber.de/de/,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,benign
135,-1,https://flumotion.com/,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
136,-1,https://www.looduskalender.ee/n/,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,benign
137,-1,https://parlonssciences.ca/,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,benign
138,-1,https://www.ezibuy.com/nz,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
139,-1,https://www.traillifeusa.com/,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,benign
140,-1,https://www.glutenfreeclub.com/,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
141,-1,https://wells-8407f.firebaseapp.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
142,-1,https://www.restaurantlaplage.fr/,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,benign
143,-1,https://wij.nl/,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,benign
144,-1,https://groveatlantic.com/,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
145,-1,https://chavano.com/,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,benign
146,-1,https://cascadiatents.com/,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,benign
147,-1,https://www.1lurer.am/hy,1,1,1,1,1,1,1,1,1,-1,1,1,1,benign
148,-1,https://carmelartsanddesign.com/,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,benign
149,-1,https://ursviken-sweden.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
150,-1,https://gilcrease.org/,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,benign
151,-1,https://kigeit.org.pl/,1,1,1,1,1,1,1,1,1,-1,1,1,1,benign
152,-1,https://glamora.it/en,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,benign
153,-1,https://finalcurtain1.wixsite.com/my-site,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,phishing
154,-1,https://www.mhp.net/,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,benign
155,-1,https://www.voices.com:443/,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,benign
156,-1,https://ridebicycles.com/,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,benign
157,-1,https://www.joka.de/joka-parkett-laminat-teppich-designboeden-und-mehr.html,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,benign
158,-1,https://besiktaskadin.com/,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,benign
159,-1,https://www.lycra.com/en,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,benign
160,-1,http://www.annubel.com/,1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,benign
161,-1,https://mideayx.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,benign
162,-1,https://thurlastonheritage.net/,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,benign
163,-1,https://actamaterialia.org/,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,benign
164,-1,https://kyivstar.ua/,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,benign
165,-1,https://undispatch.com/,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
166,-1,https://www.chalmers.se/,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,benign
167,-1,https://sibilir.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
168,-1,https://enhance.physio/,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,benign
169,-1,https://fincassaumar.com/,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,benign
170,-1,https://www.levanna.ru/,1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,benign
171,-1,https://www.mwbrooks.com/,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,benign
172,-1,https://www.ajuntament.gi/,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,benign
173,-1,https://sebastianvettel.de/,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,benign
174,-1,https://www.robertkinglawfirm.com/,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,benign
175,-1,https://suprasync.pages.dev/payment,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,phishing
176,-1,https://pub-4e9d559e11c54314b7639d20c3d13682.r2.dev/doc15.html,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,phishing
177,-1,https://new.express.adobe.com/webpage/ASTth3RIEO5BP,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
178,-1,https://www.ufasvet.ru/,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,benign
179,-1,https://sutr.ru/,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,benign
180,-1,https://agceuonline.com/,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,benign
181,-1,https://python-graph-gallery.com/,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,benign
182,-1,https://www.card.com/,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,benign
183,-1,https://www.lasm.org/,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
184,-1,https://www.wondermondo.com/,1,1,1,1,1,1,1,-1,1,-1,1,1,1,benign
185,-1,https://feddit.dk/,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,benign
186,-1,https://kskyzvrcwbfx.web.app/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
187,-1,https://olivine-kookaburra-803.notion.site/View-Your-Latest-Bill-db9ace0daf7b4affb340e5d9b0cdfcb9?pvs=4,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,phishing
188,-1,https://m.smyd.jp/,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,benign
189,-1,https://www.texaspolicy.com/,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,benign
190,-1,https://gloriaestefan.com/,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,benign
191,-1,https://pomorska.pl/,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,benign
192,-1,https://bafybeifjtcpttiviec2ddwksm45hfvy6wrma5mihbiodlkabbplykajz7i.ipfs.cf-ipfs.com/,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
193,-1,https://singaporeexpatadvisory.com/,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,benign
194,-1,https://myjosh.in/,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,benign
195,-1,https://centrum-105621.weeblysite.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
196,-1,https://hmmtils.web.app/,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
197,-1,https://portfolio.adobe.com/missing,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,phishing
198,-1,https://bafkreieabb2hyomsxlnpbahzzwwlst2d6z7ybdl6pegpd656tybf6jwz5y.ipfs.cf-ipfs.com/,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
199,-1,https://velvetescape.com/,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,benign
200,-1,https://tokyo-mew-mew.com/,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,benign
201,-1,https://www.simplifyllc.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,benign
202,-1,https://linksuara4d.com/,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,benign
203,-1,https://pornailist.com/,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,benign
204,-1,https://www.profi-lingua.pl/,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,benign
205,-1,https://bnnbreaking.com,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,benign
206,-1,https://greenoak.com/effects/,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,benign
207,-1,https://xblabwb.cn/,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,benign
208,-1,https://www.aacc.edu/,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,benign
209,-1,http://enlaceruralseguridad.hstn.me/?i=1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
210,-1,https://www.justgoholidays.com/,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,benign
211,-1,https://sz-mj168.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
212,-1,https://www.finanzwelt.de/,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,benign
213,-1,https://musictechteacher.com/,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,benign
214,-1,https://www.posusa.com/,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,benign
215,-1,https://bafybeih3h5ao5ps37y6mujqmk4hss3v4cxbb2j56tpgbegn5qvn2phqx4y.ipfs.cf-ipfs.com/,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,phishing
216,-1,https://www.sailing.ie/,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,benign
217,-1,https://postimages.org/,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,benign
218,-1,https://telstra-104526.weeblysite.com/,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
219,-1,https://rawseafoods.com/,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
220,-1,https://weiweily.com/,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,benign
221,-1,https://stefangourmet.com/,1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,benign
222,-1,https://www.findatherapist.com/,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,benign
223,-1,https://re-metaverify.start.page/,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
224,-1,https://yiqeeau.cn/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,benign
225,-1,https://www.savills.com/,1,1,1,1,-1,1,1,1,1,-1,1,1,1,benign
226,-1,https://bestofmachinery.com/,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,benign
227,-1,http://minihistorie.pl/cgi-sys/suspendedpage.cgi,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,phishing
228,-1,https://galamart.ru/,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,benign
229,-1,https://curipod.com/,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,benign
230,-1,https://airjordantrade.com/,1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,benign
231,-1,https://surguy.net/,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,benign
232,-1,https://yescaishui.com/,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,benign
233,-1,https://inst-puscariu.ro/,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,benign
